Timestamp,PM2.5 (µg/m³)
13-04-2023 05:00,60.66944444
14-04-2023 05:00,76.5175
15-04-2023 05:00,71.66833333
16-04-2023 05:00,82.50833333
17-04-2023 05:00,78.261875
18-04-2023 05:00,53.998125
19-04-2023 05:00,84.15
20-04-2023 05:00,59.66555556
21-04-2023 05:00,58.6075
22-04-2023 05:00,50.020625
23-04-2023 05:00,41.18333333
24-04-2023 05:00,55.1125
25-04-2023 05:00,57.15833333
26-04-2023 05:00,70.1825
27-04-2023 05:00,86.625
28-04-2023 05:00,59.6125
29-04-2023 05:00,71.2325
30-04-2023 05:00,54.42
01-05-2023 05:00,37.48875
02-05-2023 05:00,21.55
03-05-2023 05:00,19.65
04-05-2023 05:00,20.175
05-05-2023 05:00,40.59444444
06-05-2023 05:00,51.51916667
07-05-2023 05:00,46.893125
08-05-2023 05:00,55.89166667
09-05-2023 05:00,50.16166667
10-05-2023 05:00,46.9725
11-05-2023 05:00,51.64416667
12-05-2023 05:00,51.92166667
13-05-2023 05:00,64.675
14-05-2023 05:00,47.025
15-05-2023 05:00,31.89166667
16-05-2023 05:00,38.09166667
17-05-2023 05:00,49.40083333
18-05-2023 05:00,51.095
19-05-2023 05:00,39.7225
20-05-2023 05:00,51.475625
21-05-2023 05:00,55.648125
22-05-2023 05:00,33.428125
23-05-2023 05:00,30.61666667
24-05-2023 05:00,44.70833333
25-05-2023 05:00,42.595
26-05-2023 05:00,22.125
27-05-2023 05:00,114.4891667
28-05-2023 05:00,70.25
29-05-2023 05:00,9.375
30-05-2023 05:00,42.73625
31-05-2023 05:00,23.18333333
01-06-2023 05:00,39.33125
02-06-2023 05:00,54.39125
03-06-2023 05:00,56.71666667
04-06-2023 05:00,75.57916667
05-06-2023 05:00,48.0875
06-06-2023 05:00,40.325
07-06-2023 05:00,105.6825
08-06-2023 05:00,66.470625
09-06-2023 05:00,44.25166667
10-06-2023 05:00,26.87083333
11-06-2023 05:00,26.21333333
12-06-2023 05:00,28.35
13-06-2023 05:00,62.43666667
14-06-2023 05:00,59.18333333
15-06-2023 05:00,38.17222222
16-06-2023 05:00,28.21666667
17-06-2023 05:00,51.17791667
18-06-2023 05:00,30.85958333
19-06-2023 05:00,30.34166667
20-06-2023 05:00,62.0525
21-06-2023 05:00,105.5625
22-06-2023 05:00,34.68
23-06-2023 05:00,55.46916667
24-06-2023 05:00,80.99125
25-06-2023 05:00,13.97875
26-06-2023 05:00,13.625
27-06-2023 05:00,46.175
28-06-2023 05:00,58.7
29-06-2023 05:00,24.75291667
30-06-2023 05:00,10.23333333
01-07-2023 05:00,
02-07-2023 05:00,13.26166667
03-07-2023 05:00,25.51166667
04-07-2023 05:00,48.41625
05-07-2023 05:00,24.97
06-07-2023 05:00,59.575
07-07-2023 05:00,33.08
08-07-2023 05:00,12.13
09-07-2023 05:00,8.75
10-07-2023 05:00,21.82333333
11-07-2023 05:00,29.0075
12-07-2023 05:00,32.12416667
13-07-2023 05:00,27.9025
14-07-2023 05:00,31.43
15-07-2023 05:00,32.68333333
16-07-2023 05:00,19.425
17-07-2023 05:00,20.3125
18-07-2023 05:00,40.545
19-07-2023 05:00,50.1225
20-07-2023 05:00,24.58875
21-07-2023 05:00,41.2025
22-07-2023 05:00,24.82
23-07-2023 05:00,27.43055556
24-07-2023 05:00,27.6425
25-07-2023 05:00,35.45
26-07-2023 05:00,22.565
27-07-2023 05:00,24.91416667
28-07-2023 05:00,25.81916667
29-07-2023 05:00,26.79166667
30-07-2023 05:00,13.15833333
31-07-2023 05:00,34.8
01-08-2023 05:00,19.0575
02-08-2023 05:00,28.50555556
03-08-2023 05:00,15.5
04-08-2023 05:00,20.25
05-08-2023 05:00,30.9175
06-08-2023 05:00,31.61388889
07-08-2023 05:00,29.38229167
08-08-2023 05:00,50.15375
09-08-2023 05:00,45.45
10-08-2023 05:00,41.02375
11-08-2023 05:00,30.341875
12-08-2023 05:00,60.8125
13-08-2023 05:00,51.695
14-08-2023 05:00,49.90222222
15-08-2023 05:00,36.275
16-08-2023 05:00,31.475
17-08-2023 05:00,46.69
18-08-2023 05:00,50.57583333
19-08-2023 05:00,75.025
20-08-2023 05:00,49.78354167
21-08-2023 05:00,27.0625
22-08-2023 05:00,41.35
23-08-2023 05:00,15.375
24-08-2023 05:00,30.72125
25-08-2023 05:00,42.24166667
26-08-2023 05:00,25.2375
27-08-2023 05:00,29
28-08-2023 05:00,23.9225
29-08-2023 05:00,25.59375
30-08-2023 05:00,29.72020833
31-08-2023 05:00,36.168125
01-09-2023 05:00,68.6225
02-09-2023 05:00,35.62583333
03-09-2023 05:00,44.325
04-09-2023 05:00,31.67222222
05-09-2023 05:00,42.65166667
06-09-2023 05:00,33
07-09-2023 05:00,29.6675
08-09-2023 05:00,23.75
09-09-2023 05:00,17.08583333
10-09-2023 05:00,12.12222222
11-09-2023 05:00,18.10333333
12-09-2023 05:00,26.8
13-09-2023 05:00,21.2725
14-09-2023 05:00,36.259375
15-09-2023 05:00,42.85
16-09-2023 05:00,31.35
17-09-2023 05:00,28.70125
18-09-2023 05:00,34.2125
19-09-2023 05:00,39.190625
20-09-2023 05:00,47.85
21-09-2023 05:00,41.01
22-09-2023 05:00,43.375625
23-09-2023 05:00,30.5025
24-09-2023 05:00,74.745
25-09-2023 05:00,57.11875
26-09-2023 05:00,84.71666667
27-09-2023 05:00,45.81666667
28-09-2023 05:00,34.93583333
29-09-2023 05:00,49.354375
30-09-2023 05:00,55.79
01-10-2023 05:00,46.106875
02-10-2023 05:00,40.70416667
03-10-2023 05:00,37.1625
04-10-2023 05:00,50.835
05-10-2023 05:00,70.48125
06-10-2023 05:00,88.83625
07-10-2023 05:00,99.28333333
08-10-2023 05:00,86.40416667
09-10-2023 05:00,86.986875
10-10-2023 05:00,105.0583333
11-10-2023 05:00,116.0916667
12-10-2023 05:00,95.605625
13-10-2023 05:00,94.1125
14-10-2023 05:00,90.35
15-10-2023 05:00,111.2666667
16-10-2023 05:00,76.83916667
17-10-2023 05:00,35.31666667
18-10-2023 05:00,60.65333333
19-10-2023 05:00,50.47833333
20-10-2023 05:00,81.08
21-10-2023 05:00,68.325
22-10-2023 05:00,117.8741667
23-10-2023 05:00,114.9194444
24-10-2023 05:00,68.79625
25-10-2023 05:00,181.9
26-10-2023 05:00,135.9083333
27-10-2023 05:00,105.5416667
28-10-2023 05:00,84.734375
29-10-2023 05:00,167.2166667
30-10-2023 05:00,133.4166667
31-10-2023 05:00,172.858125
01-11-2023 05:00,181.675
02-11-2023 05:00,213.37125
03-11-2023 05:00,295.5470833
04-11-2023 05:00,232.08625
05-11-2023 05:00,311.250625
06-11-2023 05:00,320.20875
07-11-2023 05:00,147.3875
08-11-2023 05:00,252.865625
09-11-2023 05:00,241.38875
10-11-2023 05:00,268.45
11-11-2023 05:00,82.669375
12-11-2023 05:00,82.63645833
13-11-2023 05:00,283.5458333
14-11-2023 05:00,213.3395833
15-11-2023 05:00,293.8416667
16-11-2023 05:00,350.5833333
17-11-2023 05:00,254.42
18-11-2023 05:00,196.725
19-11-2023 05:00,184.3075
20-11-2023 05:00,147.1708333
21-11-2023 05:00,185.16375
22-11-2023 05:00,198.24625
23-11-2023 05:00,250.4575
24-11-2023 05:00,201.6111111
25-11-2023 05:00,244.975
26-11-2023 05:00,215.34
27-11-2023 05:00,205.2083333
28-11-2023 05:00,104.5095833
29-11-2023 05:00,138.39
30-11-2023 05:00,146.7516667
01-12-2023 05:00,164.00375
02-12-2023 05:00,125.020625
03-12-2023 05:00,126.9416667
04-12-2023 05:00,88.04722222
05-12-2023 05:00,127.1925
06-12-2023 05:00,80.214375
07-12-2023 05:00,111.9620833
08-12-2023 05:00,130.85625
09-12-2023 05:00,149.76625
10-12-2023 05:00,138.9620833
11-12-2023 05:00,198.69125
12-12-2023 05:00,176.75125
13-12-2023 05:00,177.6954167
14-12-2023 05:00,132.194375
15-12-2023 05:00,168.2108333
16-12-2023 05:00,191.4035417
17-12-2023 05:00,186.54625
18-12-2023 05:00,115.45625
19-12-2023 05:00,85.746875
20-12-2023 05:00,96.105
21-12-2023 05:00,128.966875
22-12-2023 05:00,216.925
23-12-2023 05:00,296.495
24-12-2023 05:00,236.0625
25-12-2023 05:00,163.8616667
26-12-2023 05:00,205.3916667
27-12-2023 05:00,219.2972222
28-12-2023 05:00,119.1427778
29-12-2023 05:00,111.09125
30-12-2023 05:00,134.2125
31-12-2023 05:00,131.9083333
01-01-2022 05:00,145.2275
02-01-2022 05:00,206.545
03-01-2022 05:00,172.535
04-01-2022 05:00,179.6875
05-01-2022 05:00,214.3425
06-01-2022 05:00,97.8225
07-01-2022 05:00,73.21
08-01-2022 05:00,49.8
09-01-2022 05:00,20.38
10-01-2022 05:00,58.40333333
11-01-2022 05:00,78.44666667
12-01-2022 05:00,62.27
13-01-2022 05:00,127.1433333
14-01-2022 05:00,152.39
15-01-2022 05:00,151.9125
16-01-2022 05:00,110.7233333
17-01-2022 05:00,156.3466667
18-01-2022 05:00,130.0225
19-01-2022 05:00,150.95
20-01-2022 05:00,172.3366667
21-01-2022 05:00,220.0666667
22-01-2022 05:00,178.135
23-01-2022 05:00,66.33
24-01-2022 05:00,52.575
25-01-2022 05:00,97.825
26-01-2022 05:00,138.89
27-01-2022 05:00,104.29
28-01-2022 05:00,98.275
29-01-2022 05:00,135.96
30-01-2022 05:00,154.0866667
31-01-2022 05:00,191.365
01-02-2022 05:00,210.245
02-02-2022 05:00,145.1966667
03-02-2022 05:00,184.71
04-02-2022 05:00,53.1375
05-02-2022 05:00,139.3375
06-02-2022 05:00,163.2266667
07-02-2022 05:00,164.3925
08-02-2022 05:00,204.93
09-02-2022 05:00,154.2733333
10-02-2022 05:00,72.465
11-02-2022 05:00,95.51
12-02-2022 05:00,81.79
13-02-2022 05:00,210.6566667
14-02-2022 05:00,78.61333333
15-02-2022 05:00,278.4
16-02-2022 05:00,241.58
17-02-2022 05:00,163.29
18-02-2022 05:00,126.27
19-02-2022 05:00,77.975
20-02-2022 05:00,91.0925
21-02-2022 05:00,73.9525
22-02-2022 05:00,107.8366667
23-02-2022 05:00,106.2733333
24-02-2022 05:00,142.7533333
25-02-2022 05:00,213.95
26-02-2022 05:00,16.665
27-02-2022 05:00,35.75333333
28-02-2022 05:00,33.64
01-03-2022 05:00,104.6166667
02-03-2022 05:00,127.69
03-03-2022 05:00,118.995
04-03-2022 05:00,90.04666667
05-03-2022 05:00,39.41
06-03-2022 05:00,67.6875
07-03-2022 05:00,104.075
08-03-2022 05:00,74.865
09-03-2022 05:00,46.56666667
10-03-2022 05:00,34.605
11-03-2022 05:00,67.20666667
12-03-2022 05:00,38.9
13-03-2022 05:00,100.535
14-03-2022 05:00,110.05
15-03-2022 05:00,114.4866667
16-03-2022 05:00,85.72
17-03-2022 05:00,136.6
18-03-2022 05:00,202.61
19-03-2022 05:00,166.05
20-03-2022 05:00,140.575
21-03-2022 05:00,129.4566667
22-03-2022 05:00,38
23-03-2022 05:00,127.1166667
24-03-2022 05:00,265.5233333
25-03-2022 05:00,109.7266667
26-03-2022 05:00,79
27-03-2022 05:00,89.85
28-03-2022 05:00,173.4333333
29-03-2022 05:00,130.25
30-03-2022 05:00,162.7933333
31-03-2022 05:00,270.45
01-04-2022 05:00,50.925
02-04-2022 05:00,101.1866667
03-04-2022 05:00,106.22
04-04-2022 05:00,89.30666667
05-04-2022 05:00,99.58
06-04-2022 05:00,58.82333333
07-04-2022 05:00,151.6966667
08-04-2022 05:00,74.04
09-04-2022 05:00,123.9233333
10-04-2022 05:00,83.41666667
11-04-2022 05:00,114.4066667
12-04-2022 05:00,65.13
13-04-2022 05:00,192.175
14-04-2022 05:00,86.2275
15-04-2022 05:00,67.7075
16-04-2022 05:00,118.2
17-04-2022 05:00,159.3666667
18-04-2022 05:00,107.1175
19-04-2022 05:00,163.99
20-04-2022 05:00,102.93
21-04-2022 05:00,102.7275
22-04-2022 05:00,44.55333333
23-04-2022 05:00,87.51666667
24-04-2022 05:00,116.475
25-04-2022 05:00,114.5866667
26-04-2022 05:00,43.49
27-04-2022 05:00,152.485
28-04-2022 05:00,190.1175
29-04-2022 05:00,110.44
30-04-2022 05:00,153.4333333
01-05-2022 05:00,124.6025
02-05-2022 05:00,58.1725
03-05-2022 05:00,95.12333333
04-05-2022 05:00,92.3575
05-05-2022 05:00,21.45
06-05-2022 05:00,126.5125
07-05-2022 05:00,107.715
08-05-2022 05:00,79.9
09-05-2022 05:00,56.45333333
10-05-2022 05:00,55.6025
11-05-2022 05:00,40.2025
12-05-2022 05:00,45.33333333
13-05-2022 05:00,49.425
14-05-2022 05:00,187.53
15-05-2022 05:00,122.5675
16-05-2022 05:00,154.6525
17-05-2022 05:00,15.15666667
18-05-2022 05:00,65.3
19-05-2022 05:00,73.79
20-05-2022 05:00,74.26
21-05-2022 05:00,83.48666667
22-05-2022 05:00,31.89333333
23-05-2022 05:00,38.57
24-05-2022 05:00,7.2
25-05-2022 05:00,56.98
26-05-2022 05:00,
27-05-2022 05:00,157.43
28-05-2022 05:00,37.22
29-05-2022 05:00,51.14
30-05-2022 05:00,66.99
31-05-2022 05:00,91.73333333
01-06-2022 05:00,204.35
02-06-2022 05:00,51.67
03-06-2022 05:00,89.04666667
04-06-2022 05:00,95.18333333
05-06-2022 05:00,28.13
06-06-2022 05:00,34.75
07-06-2022 05:00,70.16
08-06-2022 05:00,90.03
09-06-2022 05:00,36.13
10-06-2022 05:00,64.28
11-06-2022 05:00,66.9
12-06-2022 05:00,76.12333333
13-06-2022 05:00,52.1
14-06-2022 05:00,41.14
15-06-2022 05:00,32.165
16-06-2022 05:00,46.585
17-06-2022 05:00,12.87
18-06-2022 05:00,24.33
19-06-2022 05:00,31.37
20-06-2022 05:00,21.23
21-06-2022 05:00,93.28
22-06-2022 05:00,81.08666667
23-06-2022 05:00,66.70666667
24-06-2022 05:00,60.95666667
